date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:01	2867748/2867748	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:05%20GMT	http://ecura.ie/wp-content/uploads/2024/09/63.%e9%9b%be.wav?_=63	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/63.%e9%9b%be1776.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:04:29	2867748/2867748	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:05%20GMT	http://ecura.ie/wp-content/uploads/2024/09/63.%e9%9b%be.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/63.%e9%9b%be.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:10:02	6705310/6705310	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:05%20GMT	http://ecura.ie/wp-content/uploads/2024/09/62.%e4%b8%ad.wav?_=62	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/62.%e4%b8%ad1f0b.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:11:58	6705310/6705310	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:05%20GMT	http://ecura.ie/wp-content/uploads/2024/09/62.%e4%b8%ad.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/62.%e4%b8%ad.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:13:05	3352220/3352220	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:07%20GMT	http://ecura.ie/wp-content/uploads/2024/09/64.%e9%a3%8e.wav?_=64	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/64.%e9%a3%8e2d71.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:13:33	3352220/3352220	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:07%20GMT	http://ecura.ie/wp-content/uploads/2024/09/64.%e9%a3%8e.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/64.%e9%a3%8e.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:17:01	2590570/2590570	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:07%20GMT	http://ecura.ie/wp-content/uploads/2024/09/65.%e5%92%b3.wav?_=65	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/65.%e5%92%b320bc.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:18:57	2590570/2590570	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:07%20GMT	http://ecura.ie/wp-content/uploads/2024/09/65.%e5%92%b3.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/65.%e5%92%b3.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:21:36	3157612/3157612	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:08%20GMT	http://ecura.ie/wp-content/uploads/2024/09/66.%e5%8f%a3.wav?_=66	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/66.%e5%8f%a39151.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:22:04	3157612/3157612	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:08%20GMT	http://ecura.ie/wp-content/uploads/2024/09/66.%e5%8f%a3.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/66.%e5%8f%a3.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:26:31	3514760/3514760	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:10%20GMT	http://ecura.ie/wp-content/uploads/2024/09/67.%e9%9b%b7.wav?_=67	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/67.%e9%9b%b70989.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:28:26	2525536/2525536	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:11%20GMT	http://ecura.ie/wp-content/uploads/2024/09/68.%e7%9c%bc.wav?_=68	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/68.%e7%9c%bcd6a0.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:28:28	3514760/3514760	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:10%20GMT	http://ecura.ie/wp-content/uploads/2024/09/67.%e9%9b%b7.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/67.%e9%9b%b7.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:28:54	2525536/2525536	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:11%20GMT	http://ecura.ie/wp-content/uploads/2024/09/68.%e7%9c%bc.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/68.%e7%9c%bc.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:34:22	2895178/2895178	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:12%20GMT	http://ecura.ie/wp-content/uploads/2024/09/69.%e7%9c%a8.wav?_=69	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/69.%e7%9c%a8e15d.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:36:18	2895178/2895178	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:12%20GMT	http://ecura.ie/wp-content/uploads/2024/09/69.%e7%9c%a8.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/69.%e7%9c%a8.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:37:36	3363854/3363854	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:13%20GMT	http://ecura.ie/wp-content/uploads/2024/09/70.%e4%ba%ae.wav?_=70	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/70.%e4%ba%aead0e.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:38:02	3363854/3363854	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:13%20GMT	http://ecura.ie/wp-content/uploads/2024/09/70.%e4%ba%ae.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/70.%e4%ba%ae.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:41:18	2556894/2556894	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:14%20GMT	http://ecura.ie/wp-content/uploads/2024/09/71.%e6%b4%9e.wav?_=71	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/71.%e6%b4%9e8e43.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:43:13	2556894/2556894	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:14%20GMT	http://ecura.ie/wp-content/uploads/2024/09/71.%e6%b4%9e.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/71.%e6%b4%9e.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:46:44	3367480/3367480	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:16%20GMT	http://ecura.ie/wp-content/uploads/2024/09/72.%e5%b7%a6.wav?_=72	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/72.%e5%b7%a6382e.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:47:09	3367480/3367480	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:16%20GMT	http://ecura.ie/wp-content/uploads/2024/09/72.%e5%b7%a6.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/72.%e5%b7%a6.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:49:34	3061752/3061752	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:17%20GMT	http://ecura.ie/wp-content/uploads/2024/09/73.%e6%97%a5.wav?_=73	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/73.%e6%97%a5d25d.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:51:29	3061752/3061752	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:17%20GMT	http://ecura.ie/wp-content/uploads/2024/09/73.%e6%97%a5.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/73.%e6%97%a5.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:54:05	2709048/2709048	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:18%20GMT	http://ecura.ie/wp-content/uploads/2024/09/74.%e5%8f%b3.wav?_=74	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/74.%e5%8f%b364b4.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:54:28	2709048/2709048	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:18%20GMT	http://ecura.ie/wp-content/uploads/2024/09/74.%e5%8f%b3.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/74.%e5%8f%b3.wav	(from https://ecura.ie/meige-based-yi-corpus/)
19:58:20	3237090/3237090	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:19%20GMT	http://ecura.ie/wp-content/uploads/2024/09/75.%e4%ba%ae.wav?_=75	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/75.%e4%ba%ae3901.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:00:15	3237090/3237090	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:19%20GMT	http://ecura.ie/wp-content/uploads/2024/09/75.%e4%ba%ae.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/75.%e4%ba%ae.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:00:56	2529496/2529496	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:20%20GMT	http://ecura.ie/wp-content/uploads/2024/09/76.%e5%8f%af%e4%bb%a5.wav?_=76	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/76.%e5%8f%af%e4%bb%a50f51.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:01:19	2529496/2529496	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:20%20GMT	http://ecura.ie/wp-content/uploads/2024/09/76.%e5%8f%af%e4%bb%a5.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/76.%e5%8f%af%e4%bb%a5.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:07:39	3452792/3452792	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:21%20GMT	http://ecura.ie/wp-content/uploads/2024/09/77.%e7%83%a7.wav?_=77	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/77.%e7%83%a77cc9.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:09:34	3452792/3452792	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:21%20GMT	http://ecura.ie/wp-content/uploads/2024/09/77.%e7%83%a7.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/77.%e7%83%a7.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:09:36	3210808/3210808	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:23%20GMT	http://ecura.ie/wp-content/uploads/2024/09/78.%e5%b1%b1.wav?_=78	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/78.%e5%b1%b11896.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:09:59	3210808/3210808	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:23%20GMT	http://ecura.ie/wp-content/uploads/2024/09/78.%e5%b1%b1.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/78.%e5%b1%b1.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:15:38	2952728/2952728	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:23%20GMT	http://ecura.ie/wp-content/uploads/2024/09/79.%e7%ae%90.wav?_=79	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/79.%e7%ae%9052ed.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:15:53	2321438/2321438	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:24%20GMT	http://ecura.ie/wp-content/uploads/2024/09/80.%e5%a4%a7%e7%ae%90.wav?_=80	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/80.%e5%a4%a7%e7%ae%900f73.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:16:14	2321438/2321438	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:24%20GMT	http://ecura.ie/wp-content/uploads/2024/09/80.%e5%a4%a7%e7%ae%90.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/80.%e5%a4%a7%e7%ae%90.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:17:32	2952728/2952728	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:23%20GMT	http://ecura.ie/wp-content/uploads/2024/09/79.%e7%ae%90.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/79.%e7%ae%90.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:22:03	2149308/2149308	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:27%20GMT	http://ecura.ie/wp-content/uploads/2024/09/82.%e7%ad%8b.wav?_=82	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/82.%e7%ad%8b53c7.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:23:23	2149308/2149308	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:27%20GMT	http://ecura.ie/wp-content/uploads/2024/09/82.%e7%ad%8b.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/82.%e7%ad%8b.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:25:36	3680242/3680242	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:26%20GMT	http://ecura.ie/wp-content/uploads/2024/09/81.%e8%82%8b%e9%aa%a8.wav?_=81	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/81.%e8%82%8b%e9%aa%a8f720.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:25:51	3680242/3680242	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:26%20GMT	http://ecura.ie/wp-content/uploads/2024/09/81.%e8%82%8b%e9%aa%a8.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/81.%e8%82%8b%e9%aa%a8.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:29:24	2709544/2709544	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:28%20GMT	http://ecura.ie/wp-content/uploads/2024/09/83.%e8%83%8c.wav?_=83	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/83.%e8%83%8c1dde.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:30:43	2709544/2709544	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:28%20GMT	http://ecura.ie/wp-content/uploads/2024/09/83.%e8%83%8c.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/83.%e8%83%8c.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:32:33	2569992/2569992	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:29%20GMT	http://ecura.ie/wp-content/uploads/2024/09/84.%e5%8f%a0%e8%af%8d.wav?_=84	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/84.%e5%8f%a0%e8%af%8dffbe.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:32:48	2569992/2569992	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:29%20GMT	http://ecura.ie/wp-content/uploads/2024/09/84.%e5%8f%a0%e8%af%8d.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/84.%e5%8f%a0%e8%af%8d.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:35:16	2162600/2162600	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:29%20GMT	http://ecura.ie/wp-content/uploads/2024/09/85.%e4%bb%a5%e5%89%8d.wav?_=85	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/85.%e4%bb%a5%e5%89%8df208.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:36:35	2162600/2162600	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:29%20GMT	http://ecura.ie/wp-content/uploads/2024/09/85.%e4%bb%a5%e5%89%8d.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/85.%e4%bb%a5%e5%89%8d.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:38:51	2324624/2324624	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:31%20GMT	http://ecura.ie/wp-content/uploads/2024/09/86.%e6%a2%81%e5%ad%90.wav?_=86	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/86.%e6%a2%81%e5%ad%90615a.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:39:05	2324624/2324624	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:31%20GMT	http://ecura.ie/wp-content/uploads/2024/09/86.%e6%a2%81%e5%ad%90.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/86.%e6%a2%81%e5%ad%90.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:41:48	2411560/2411560	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:31%20GMT	http://ecura.ie/wp-content/uploads/2024/09/87.%e7%9f%b3.wav?_=87	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/87.%e7%9f%b38122.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:43:05	2411560/2411560	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:31%20GMT	http://ecura.ie/wp-content/uploads/2024/09/87.%e7%9f%b3.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/87.%e7%9f%b3.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:47:21	2041980/2041980	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:34%20GMT	http://ecura.ie/wp-content/uploads/2024/09/89.%e6%98%af.wav?_=89	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/89.%e6%98%af12b4.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:48:02	3391208/3391208	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:33%20GMT	http://ecura.ie/wp-content/uploads/2024/09/88.%e5%a4%a7.wav?_=88	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/88.%e5%a4%a78fdb.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:48:16	3391208/3391208	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:33%20GMT	http://ecura.ie/wp-content/uploads/2024/09/88.%e5%a4%a7.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/88.%e5%a4%a7.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:48:38	2041980/2041980	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:34%20GMT	http://ecura.ie/wp-content/uploads/2024/09/89.%e6%98%af.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/89.%e6%98%af.wav	(from https://ecura.ie/meige-based-yi-corpus/)
20:56:02	2741036/2741036	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:37%20GMT	http://ecura.ie/wp-content/uploads/2024/09/91.%e7%ba%a2.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/91.%e7%ba%a2.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:07:59	3033418/3033418	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:43%20GMT	http://ecura.ie/wp-content/uploads/2024/09/94a.%e6%af%9b.wav?_=94	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/94a.%e6%af%9b03a5.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:08:05	2613080/2613080	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:43%20GMT	http://ecura.ie/wp-content/uploads/2024/09/95.%e7%a1%ac.wav?_=95	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/95.%e7%a1%acbea8.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:09:09	3033418/3033418	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:43%20GMT	http://ecura.ie/wp-content/uploads/2024/09/94a.%e6%af%9b.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/94a.%e6%af%9b.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:09:49	2613080/2613080	---M--	200	added ('OK')	audio/x-wav	date:Sun,%2015%20Sep%202024%2017:56:43%20GMT	http://ecura.ie/wp-content/uploads/2024/09/95.%e7%a1%ac.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/09/95.%e7%a1%ac.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:14:09	2271782/2271782	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:56:49%20GMT	http://ecura.ie/wp-content/uploads/2024/10/96.%e6%a0%91.wav?_=96	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/96.%e6%a0%91fdf7.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:14:13	2271782/2271782	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:56:49%20GMT	http://ecura.ie/wp-content/uploads/2024/10/96.%e6%a0%91.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/96.%e6%a0%91.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:19:32	3844858/3844858	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:57:06%20GMT	http://ecura.ie/wp-content/uploads/2024/10/103.%e8%82%a0.wav?_=97	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/103.%e8%82%a01158.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:20:12	3844858/3844858	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:57:06%20GMT	http://ecura.ie/wp-content/uploads/2024/10/103.%e8%82%a0.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/103.%e8%82%a0.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:23:58	3634590/3634590	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:56:56%20GMT	http://ecura.ie/wp-content/uploads/2024/10/98.%e8%8d%89.wav?_=98	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/98.%e8%8d%890e7b.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:24:02	3634590/3634590	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:56:56%20GMT	http://ecura.ie/wp-content/uploads/2024/10/98.%e8%8d%89.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/98.%e8%8d%89.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:29:10	3561970/3561970	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:56:58%20GMT	http://ecura.ie/wp-content/uploads/2024/10/99.%e5%b0%8f.wav?_=99	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/99.%e5%b0%8f8f00.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:29:25	2021874/2021874	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:56:59%20GMT	http://ecura.ie/wp-content/uploads/2024/10/100.%e7%94%b7.wav?_=100	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/100.%e7%94%b7e831.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:29:29	2021874/2021874	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:56:59%20GMT	http://ecura.ie/wp-content/uploads/2024/10/100.%e7%94%b7.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/100.%e7%94%b7.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:29:49	3561970/3561970	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:56:58%20GMT	http://ecura.ie/wp-content/uploads/2024/10/99.%e5%b0%8f.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/99.%e5%b0%8f.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:37:53	3106274/3106274	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:57:04%20GMT	http://ecura.ie/wp-content/uploads/2024/10/102.%e8%99%ab.wav?_=102	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/102.%e8%99%ab4126.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:38:13	3106274/3106274	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:57:04%20GMT	http://ecura.ie/wp-content/uploads/2024/10/102.%e8%99%ab.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/102.%e8%99%ab.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:38:28	3439262/3439262	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:57:02%20GMT	http://ecura.ie/wp-content/uploads/2024/10/101.%e5%85%bd.wav?_=101	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/101.%e5%85%bd1395.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:38:44	3439262/3439262	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:57:02%20GMT	http://ecura.ie/wp-content/uploads/2024/10/101.%e5%85%bd.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/101.%e5%85%bd.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:44:22	2262278/2262278	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:57:07%20GMT	http://ecura.ie/wp-content/uploads/2024/10/104.%e6%b0%b4.wav?_=104	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/104.%e6%b0%b4486c.wav	(from https://ecura.ie/meige-based-yi-corpus/)
21:44:36	2262278/2262278	---M--	200	added ('OK')	audio/x-wav	date:Wed,%2002%20Oct%202024%2019:57:07%20GMT	http://ecura.ie/wp-content/uploads/2024/10/104.%e6%b0%b4.wav	D:/ecura/ecura/ecura.ie/wp-content/uploads/2024/10/104.%e6%b0%b4.wav	(from https://ecura.ie/meige-based-yi-corpus/)
